model,condition,seed,DMS_id,MSA_Potts,Evo_Conservation,MSA_Conditioned,ESM_Masked,AR_PLM,xTrimoPGLM,Inverse_Folding,Struct_PLM,Struct_MSA_Hybrid,CNN_RNN
Qwen/Qwen3-14B,direct_only,0,RPC1_LAMBD_Li_2019_high-expression,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,RPC1_LAMBD_Li_2019_low-expression,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,RS15_GEOSE_Tsuboyama_2023_1A32,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,S22A1_HUMAN_Yee_2023_abundance,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,S22A1_HUMAN_Yee_2023_activity,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,SAV1_MOUSE_Tsuboyama_2023_2YSB,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,SBI_STAAM_Tsuboyama_2023_2JVG,9.0,5.0,8.0,7.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,SC6A4_HUMAN_Young_2021,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,SCIN_STAAR_Tsuboyama_2023_2QFF,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,SCN5A_HUMAN_Glazer_2019,7.0,5.0,8.0,9.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,SDA_BACSU_Tsuboyama_2023_1PV0,8.0,5.0,7.0,6.0,4.0,5.0,3.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,SERC_HUMAN_Xie_2023,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,SHOC2_HUMAN_Kwon_2022,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,SOX30_HUMAN_Tsuboyama_2023_7JJK,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,SPA_STAAU_Tsuboyama_2023_1LP1,9.0,5.0,8.0,7.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,SPG1_STRSG_Olson_2014,1.0,2.0,3.0,7.0,6.0,5.0,4.0,5.0,3.0,1.0
Qwen/Qwen3-14B,direct_only,0,SPG1_STRSG_Wu_2016,9.0,5.0,8.0,7.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,SPG2_STRSG_Tsuboyama_2023_5UBS,8.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,SPIKE_SARS2_Starr_2020_binding,7.0,5.0,8.0,9.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,SPIKE_SARS2_Starr_2020_expression,7.0,5.0,8.0,9.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,SPTN1_CHICK_Tsuboyama_2023_1TUD,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,SQSTM_MOUSE_Tsuboyama_2023_2RRU,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,SR43C_ARATH_Tsuboyama_2023_2N88,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,SRBS1_HUMAN_Tsuboyama_2023_2O2W,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,SRC_HUMAN_Ahler_2019,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,SRC_HUMAN_Nguyen_2022,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,SUMO1_HUMAN_Weile_2017,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,SYUA_HUMAN_Newberry_2020,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,TADBP_HUMAN_Bolognesi_2019,3.0,2.0,5.0,7.0,6.0,5.0,4.0,5.0,4.0,1.0
Qwen/Qwen3-14B,direct_only,0,TAT_HV1BR_Fernandes_2016,7.0,4.0,8.0,9.0,6.0,7.0,5.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,TCRG1_MOUSE_Tsuboyama_2023_1E0L,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,THO1_YEAST_Tsuboyama_2023_2WQG,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,TNKS2_HUMAN_Tsuboyama_2023_5JRT,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,TPK1_HUMAN_Weile_2017,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,TPMT_HUMAN_Matreyek_2018,8.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,TPOR_HUMAN_Bridgford_2020,3.0,2.0,5.0,7.0,6.0,5.0,4.0,5.0,4.0,1.0
Qwen/Qwen3-14B,direct_only,0,TRPC_SACS2_Chan_2017,9.0,5.0,8.0,7.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,TRPC_THEMA_Chan_2017,9.0,5.0,8.0,7.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,UBC9_HUMAN_Weile_2017,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,UBE4B_HUMAN_Tsuboyama_2023_3L1X,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,UBE4B_MOUSE_Starita_2013,5.0,3.0,6.0,7.0,4.0,5.0,2.0,3.0,4.0,1.0
Qwen/Qwen3-14B,direct_only,0,UBR5_HUMAN_Tsuboyama_2023_1I2T,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,VG08_BPP22_Tsuboyama_2023_2GP8,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,VILI_CHICK_Tsuboyama_2023_1YU5,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,VKOR1_HUMAN_Chiasson_2020_abundance,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,VKOR1_HUMAN_Chiasson_2020_activity,8.0,5.0,7.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0
Qwen/Qwen3-14B,direct_only,0,VRPI_BPT7_Tsuboyama_2023_2WNM,7.0,5.0,8.0,9.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,YAIA_ECOLI_Tsuboyama_2023_2KVT,9.0,5.0,8.0,7.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,YAP1_HUMAN_Araya_2012,3.0,2.0,5.0,7.0,6.0,5.0,4.0,5.0,4.0,1.0
Qwen/Qwen3-14B,direct_only,0,YNZC_BACSU_Tsuboyama_2023_2JVD,7.0,5.0,8.0,9.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-8B,conflict_cot,0,A0A140D2T1_ZIKV_Sourisseau_2019,9.0,8.0,8.0,3.0,6.0,7.0,3.0,8.0,8.0,4.0
Qwen/Qwen3-8B,conflict_cot,0,A0A192B1T2_9HIV1_Haddox_2018,9.0,9.0,10.0,5.0,6.0,7.0,2.0,3.0,8.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,A0A1I9GEU1_NEIME_Kennouche_2019,8.0,9.0,10.0,9.0,6.0,3.0,4.0,7.0,9.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,A0A247D711_LISMN_Stadelmann_2021,2.0,6.0,4.0,7.0,9.0,8.0,3.0,10.0,6.0,1.0
Qwen/Qwen3-8B,conflict_cot,0,A0A2Z5U3Z0_9INFA_Doud_2016,6.0,8.0,9.0,8.0,5.0,9.0,3.0,6.0,9.0,4.0
Qwen/Qwen3-8B,conflict_cot,0,A0A2Z5U3Z0_9INFA_Wu_2014,7.0,9.0,9.0,7.0,7.0,6.0,4.0,6.0,9.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,A4D664_9INFA_Soh_2019,3.0,6.0,5.0,8.0,5.0,9.0,2.0,9.0,7.0,4.0
Qwen/Qwen3-8B,conflict_cot,0,A4GRB6_PSEAI_Chen_2020,9.0,9.0,10.0,9.0,6.0,7.0,3.0,9.0,9.0,4.0
Qwen/Qwen3-8B,conflict_cot,0,A4_HUMAN_Seuma_2022,2.0,8.0,9.0,9.0,3.0,3.0,1.0,5.0,8.0,4.0
Qwen/Qwen3-8B,conflict_cot,0,AACC1_PSEAI_Dandage_2018,8.0,8.0,10.0,9.0,7.0,7.0,3.0,9.0,10.0,2.0
Qwen/Qwen3-8B,conflict_cot,0,ACE2_HUMAN_Chan_2020,9.0,8.0,9.0,6.0,5.0,7.0,2.0,6.0,8.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,ADRB2_HUMAN_Jones_2020,7.0,8.0,9.0,9.0,6.0,7.0,3.0,8.0,9.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,AICDA_HUMAN_Gajula_2014_3cycles,9.0,9.0,9.0,3.0,3.0,2.0,7.0,6.0,8.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,AMFR_HUMAN_Tsuboyama_2023_4G3O,9.0,8.0,9.0,6.0,3.0,7.0,4.0,9.0,9.0,6.0
Qwen/Qwen3-8B,conflict_cot,0,AMIE_PSEAE_Wrenbeck_2017,10.0,9.0,9.0,6.0,4.0,7.0,2.0,8.0,9.0,6.0
Qwen/Qwen3-8B,conflict_cot,0,ANCSZ_Hobbs_2022,9.0,8.0,10.0,9.0,6.0,5.0,3.0,8.0,8.0,3.0
Qwen/Qwen3-8B,conflict_cot,0,ARGR_ECOLI_Tsuboyama_2023_1AOY,9.0,9.0,9.0,5.0,5.0,5.0,4.0,9.0,9.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,B2L11_HUMAN_Dutta_2010_binding-Mcl-1,2.0,6.0,4.0,9.0,9.0,8.0,3.0,3.0,2.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,BBC1_YEAST_Tsuboyama_2023_1TG0,8.0,8.0,10.0,9.0,6.0,7.0,2.0,9.0,10.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,BCHB_CHLTE_Tsuboyama_2023_2KRU,9.0,8.0,9.0,9.0,7.0,6.0,3.0,7.0,9.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,BLAT_ECOLX_Deng_2012,10.0,9.0,9.0,8.0,3.0,7.0,3.0,10.0,10.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,BLAT_ECOLX_Firnberg_2014,9.0,9.0,8.0,8.0,3.0,6.0,3.0,9.0,9.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,BLAT_ECOLX_Jacquier_2013,10.0,9.0,8.0,7.0,3.0,8.0,3.0,9.0,9.0,6.0
Qwen/Qwen3-8B,conflict_cot,0,BLAT_ECOLX_Stiffler_2015,10.0,9.0,9.0,8.0,3.0,6.0,3.0,9.0,9.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,BRCA1_HUMAN_Findlay_2018,6.0,8.0,5.0,9.0,5.0,7.0,3.0,8.0,7.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,BRCA2_HUMAN_Erwood_2022_HEK293T,8.0,8.0,8.0,9.0,8.0,9.0,2.0,3.0,9.0,6.0
Qwen/Qwen3-8B,conflict_cot,0,C6KNH7_9INFA_Lee_2018,5.0,9.0,3.0,6.0,5.0,6.0,3.0,8.0,9.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,CALM1_HUMAN_Weile_2017,10.0,9.0,9.0,8.0,7.0,3.0,3.0,9.0,7.0,6.0
Qwen/Qwen3-8B,conflict_cot,0,CAPSD_AAV2S_Sinai_2021,10.0,10.0,9.0,3.0,3.0,3.0,2.0,9.0,9.0,6.0
Qwen/Qwen3-8B,conflict_cot,0,CAR11_HUMAN_Meitlis_2020_gof,4.0,5.0,8.0,8.0,5.0,7.0,9.0,9.0,7.0,2.0
Qwen/Qwen3-8B,conflict_cot,0,CAR11_HUMAN_Meitlis_2020_lof,5.0,8.0,9.0,9.0,4.0,8.0,3.0,9.0,8.0,3.0
Qwen/Qwen3-8B,conflict_cot,0,CAS9_STRP1_Spencer_2017_positive,9.0,8.0,9.0,7.0,6.0,8.0,3.0,7.0,10.0,2.0
Qwen/Qwen3-8B,conflict_cot,0,CASP3_HUMAN_Roychowdhury_2020,9.0,9.0,10.0,9.0,5.0,8.0,3.0,9.0,9.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,CASP7_HUMAN_Roychowdhury_2020,9.0,9.0,10.0,9.0,5.0,6.0,3.0,9.0,9.0,4.0
Qwen/Qwen3-8B,conflict_cot,0,CATR_CHLRE_Tsuboyama_2023_2AMI,9.0,9.0,8.0,8.0,7.0,6.0,4.0,9.0,7.0,3.0
Qwen/Qwen3-8B,conflict_cot,0,CBPA2_HUMAN_Tsuboyama_2023_1O6X,10.0,9.0,9.0,8.0,5.0,7.0,4.0,8.0,9.0,6.0
Qwen/Qwen3-8B,conflict_cot,0,CBS_HUMAN_Sun_2020,9.0,9.0,10.0,8.0,3.0,7.0,2.0,8.0,8.0,3.0
Qwen/Qwen3-8B,conflict_cot,0,CBX4_HUMAN_Tsuboyama_2023_2K28,9.0,9.0,9.0,9.0,6.0,7.0,3.0,9.0,9.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,CCDB_ECOLI_Adkar_2012,9.0,9.0,10.0,9.0,4.0,8.0,3.0,8.0,9.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,CCDB_ECOLI_Tripathi_2016,9.0,9.0,10.0,9.0,4.0,8.0,3.0,8.0,10.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,CCR5_HUMAN_Gill_2023,9.0,8.0,9.0,8.0,7.0,5.0,4.0,9.0,9.0,6.0
Qwen/Qwen3-8B,conflict_cot,0,CD19_HUMAN_Klesmith_2019_FMC_singles,3.0,4.0,4.0,7.0,2.0,8.0,2.0,9.0,10.0,1.0
Qwen/Qwen3-8B,conflict_cot,0,CP2C9_HUMAN_Amorosi_2021_abundance,9.0,9.0,10.0,9.0,6.0,5.0,8.0,8.0,8.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,CP2C9_HUMAN_Amorosi_2021_activity,9.0,9.0,10.0,9.0,5.0,4.0,3.0,9.0,8.0,6.0
Qwen/Qwen3-8B,conflict_cot,0,CSN4_MOUSE_Tsuboyama_2023_1UFM,10.0,9.0,9.0,7.0,6.0,3.0,4.0,7.0,7.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,CUE1_YEAST_Tsuboyama_2023_2MYX,10.0,8.0,9.0,6.0,2.0,8.0,7.0,9.0,9.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,D7PM05_CLYGR_Somermeyer_2022,9.0,5.0,9.0,3.0,3.0,3.0,7.0,8.0,8.0,4.0
Qwen/Qwen3-8B,conflict_cot,0,DLG4_HUMAN_Faure_2021,8.0,8.0,10.0,9.0,6.0,7.0,3.0,10.0,8.0,4.0
Qwen/Qwen3-8B,conflict_cot,0,DLG4_RAT_McLaughlin_2012,5.0,8.0,10.0,9.0,3.0,6.0,2.0,9.0,7.0,4.0
Qwen/Qwen3-8B,conflict_cot,0,DN7A_SACS2_Tsuboyama_2023_1JIC,10.0,6.0,9.0,4.0,4.0,6.0,8.0,10.0,9.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,DNJA1_HUMAN_Tsuboyama_2023_2LO1,9.0,9.0,8.0,8.0,6.0,3.0,5.0,9.0,8.0,4.0
Qwen/Qwen3-8B,conflict_cot,0,DOCK1_MOUSE_Tsuboyama_2023_2M0Y,9.0,8.0,8.0,5.0,4.0,7.0,6.0,10.0,9.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,DYR_ECOLI_Nguyen_2023,10.0,10.0,9.0,9.0,3.0,8.0,3.0,10.0,10.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,DYR_ECOLI_Thompson_2019,9.0,9.0,9.0,7.0,4.0,8.0,5.0,9.0,9.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,ENVZ_ECOLI_Ghose_2023,10.0,9.0,10.0,8.0,8.0,2.0,2.0,9.0,10.0,6.0
Qwen/Qwen3-8B,conflict_cot,0,ENV_HV1B9_DuenasDecamp_2016,8.0,9.0,9.0,7.0,9.0,4.0,2.0,3.0,8.0,9.0
Qwen/Qwen3-8B,conflict_cot,0,ENV_HV1BR_Haddox_2016,9.0,9.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,EPHB2_HUMAN_Tsuboyama_2023_1F0M,10.0,9.0,9.0,8.0,4.0,8.0,3.0,9.0,10.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,ERBB2_HUMAN_Elazar_2016,8.0,9.0,8.0,9.0,8.0,9.0,3.0,8.0,7.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,ESTA_BACSU_Nutschel_2020,8.0,8.0,10.0,8.0,6.0,8.0,3.0,9.0,10.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,F7YBW8_MESOW_Aakre_2015,9.0,8.0,10.0,9.0,5.0,7.0,3.0,9.0,9.0,4.0
Qwen/Qwen3-8B,conflict_cot,0,F7YBW8_MESOW_Ding_2023,9.0,9.0,9.0,9.0,5.0,5.0,3.0,8.0,9.0,6.0
Qwen/Qwen3-8B,conflict_cot,0,FECA_ECOLI_Tsuboyama_2023_2D1U,9.0,9.0,9.0,9.0,3.0,8.0,7.0,9.0,9.0,2.0
Qwen/Qwen3-8B,conflict_cot,0,FKBP3_HUMAN_Tsuboyama_2023_2KFV,9.0,8.0,7.0,4.0,5.0,3.0,6.0,10.0,9.0,6.0
Qwen/Qwen3-8B,conflict_cot,0,GAL4_YEAST_Kitzman_2015,9.0,8.0,9.0,8.0,6.0,4.0,5.0,9.0,7.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,GCN4_YEAST_Staller_2018,9.0,9.0,8.0,8.0,2.0,7.0,7.0,10.0,9.0,1.0
Qwen/Qwen3-8B,conflict_cot,0,GDIA_HUMAN_Silverstein_2021,5.0,6.0,9.0,8.0,4.0,7.0,2.0,9.0,8.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,GFP_AEQVI_Sarkisyan_2016,9.0,9.0,9.0,2.0,8.0,2.0,8.0,9.0,9.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,GLPA_HUMAN_Elazar_2016,3.0,7.0,4.0,9.0,4.0,7.0,2.0,9.0,8.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,GRB2_HUMAN_Faure_2021,10.0,10.0,9.0,8.0,7.0,3.0,4.0,9.0,9.0,6.0
Qwen/Qwen3-8B,conflict_cot,0,HCP_LAMBD_Tsuboyama_2023_2L6Q,5.0,8.0,7.0,8.0,4.0,7.0,4.0,9.0,9.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,HECD1_HUMAN_Tsuboyama_2023_3DKM,10.0,10.0,9.0,6.0,3.0,6.0,3.0,10.0,9.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,HEM3_HUMAN_Loggerenberg_2023,10.0,9.0,9.0,8.0,7.0,8.0,3.0,6.0,8.0,3.0
Qwen/Qwen3-8B,conflict_cot,0,HIS7_YEAST_Pokusaeva_2019,5.0,6.0,9.0,8.0,4.0,3.0,2.0,9.0,7.0,3.0
Qwen/Qwen3-8B,conflict_cot,0,HMDH_HUMAN_Jiang_2019,6.0,8.0,9.0,9.0,4.0,7.0,3.0,6.0,8.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,9.0,8.0,9.0,8.0,5.0,5.0,3.0,8.0,7.0,3.0
Qwen/Qwen3-8B,conflict_cot,0,HSP82_YEAST_Flynn_2019,10.0,9.0,9.0,8.0,5.0,7.0,3.0,7.0,8.0,6.0
Qwen/Qwen3-8B,conflict_cot,0,HSP82_YEAST_Mishra_2016,9.0,9.0,9.0,8.0,8.0,8.0,3.0,8.0,8.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,HXK4_HUMAN_Gersing_2022_activity,9.0,9.0,10.0,9.0,4.0,6.0,2.0,8.0,9.0,3.0
Qwen/Qwen3-8B,conflict_cot,0,HXK4_HUMAN_Gersing_2023_abundance,10.0,10.0,10.0,9.0,4.0,6.0,3.0,8.0,9.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,I6TAH8_I68A0_Doud_2015,2.0,3.0,4.0,8.0,9.0,10.0,1.0,9.0,7.0,1.0
Qwen/Qwen3-8B,conflict_cot,0,IF1_ECOLI_Kelsic_2016,9.0,8.0,9.0,8.0,6.0,4.0,10.0,9.0,8.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,ILF3_HUMAN_Tsuboyama_2023_2L33,10.0,9.0,10.0,6.0,4.0,4.0,3.0,9.0,10.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,ISDH_STAAW_Tsuboyama_2023_2LHR,7.0,8.0,9.0,9.0,6.0,9.0,4.0,8.0,9.0,3.0
Qwen/Qwen3-8B,conflict_cot,0,KCNE1_HUMAN_Muhammad_2023_expression,9.0,9.0,8.0,8.0,3.0,3.0,2.0,7.0,8.0,4.0
Qwen/Qwen3-8B,conflict_cot,0,KCNE1_HUMAN_Muhammad_2023_function,4.0,5.0,6.0,8.0,2.0,3.0,9.0,9.0,8.0,3.0
Qwen/Qwen3-8B,conflict_cot,0,KCNH2_HUMAN_Kozek_2020,9.0,9.0,9.0,5.0,5.0,4.0,2.0,8.0,8.0,6.0
Qwen/Qwen3-8B,conflict_cot,0,KCNJ2_MOUSE_Coyote-Maestas_2022_function,10.0,9.0,9.0,8.0,6.0,8.0,3.0,8.0,9.0,4.0
Qwen/Qwen3-8B,conflict_cot,0,KCNJ2_MOUSE_Coyote-Maestas_2022_surface,9.0,9.0,9.0,8.0,6.0,8.0,3.0,9.0,9.0,4.0
Qwen/Qwen3-8B,conflict_cot,0,KKA2_KLEPN_Melnikov_2014,9.0,9.0,10.0,9.0,7.0,7.0,4.0,9.0,9.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,LGK_LIPST_Klesmith_2015,9.0,9.0,10.0,8.0,5.0,6.0,4.0,9.0,9.0,6.0
Qwen/Qwen3-8B,conflict_cot,0,LYAM1_HUMAN_Elazar_2016,6.0,7.0,8.0,9.0,9.0,8.0,3.0,9.0,9.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,MAFG_MOUSE_Tsuboyama_2023_1K1V,9.0,7.0,9.0,5.0,7.0,7.0,5.0,10.0,10.0,6.0
Qwen/Qwen3-8B,conflict_cot,0,MBD11_ARATH_Tsuboyama_2023_6ACV,10.0,9.0,10.0,4.0,3.0,8.0,2.0,9.0,9.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,MET_HUMAN_Estevam_2023,10.0,10.0,9.0,9.0,4.0,6.0,3.0,8.0,9.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,MK01_HUMAN_Brenan_2016,9.0,9.0,10.0,8.0,4.0,4.0,3.0,7.0,8.0,6.0
Qwen/Qwen3-8B,conflict_cot,0,MLAC_ECOLI_MacRae_2023,8.0,9.0,10.0,9.0,7.0,8.0,3.0,8.0,10.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,MSH2_HUMAN_Jia_2020,9.0,9.0,9.0,8.0,7.0,8.0,4.0,8.0,9.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,MTH3_HAEAE_RockahShmuel_2015,9.0,9.0,9.0,7.0,8.0,6.0,3.0,7.0,9.0,8.0
Qwen/Qwen3-8B,conflict_cot,0,MTHR_HUMAN_Weile_2021,4.0,5.0,9.0,8.0,3.0,7.0,2.0,8.0,8.0,4.0
Qwen/Qwen3-8B,conflict_cot,0,MYO3_YEAST_Tsuboyama_2023_2BTT,8.0,7.0,9.0,9.0,4.0,8.0,3.0,9.0,10.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,NCAP_I34A1_Doud_2015,2.0,3.0,4.0,8.0,9.0,10.0,2.0,9.0,7.0,1.0
Qwen/Qwen3-8B,conflict_cot,0,NKX31_HUMAN_Tsuboyama_2023_2L9R,9.0,9.0,10.0,9.0,6.0,3.0,4.0,9.0,6.0,4.0
Qwen/Qwen3-8B,conflict_cot,0,NPC1_HUMAN_Erwood_2022_HEK293T,5.0,8.0,9.0,7.0,3.0,6.0,2.0,8.0,10.0,4.0
Qwen/Qwen3-8B,conflict_cot,0,NRAM_I33A0_Jiang_2016,6.0,9.0,9.0,5.0,7.0,4.0,3.0,9.0,8.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,NUD15_HUMAN_Suiter_2020,9.0,9.0,8.0,7.0,4.0,7.0,3.0,8.0,8.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,NUSA_ECOLI_Tsuboyama_2023_1WCL,9.0,8.0,9.0,8.0,5.0,7.0,5.0,9.0,9.0,3.0
Qwen/Qwen3-8B,conflict_cot,0,NUSG_MYCTU_Tsuboyama_2023_2MI6,9.0,8.0,9.0,8.0,4.0,7.0,3.0,10.0,8.0,3.0
Qwen/Qwen3-8B,conflict_cot,0,OBSCN_HUMAN_Tsuboyama_2023_1V1C,8.0,8.0,10.0,9.0,3.0,4.0,3.0,9.0,10.0,4.0
Qwen/Qwen3-8B,conflict_cot,0,ODP2_GEOSE_Tsuboyama_2023_1W4G,9.0,9.0,10.0,7.0,7.0,7.0,6.0,9.0,10.0,5.0
Qwen/Qwen3-8B,conflict_cot,0,OPSD_HUMAN_Wan_2019,9.0,9.0,8.0,7.0,7.0,8.0,3.0,8.0,10.0,7.0
Qwen/Qwen3-8B,conflict_cot,0,OTC_HUMAN_Lo_2023,8.0,9.0,10.0,9.0,5.0,7.0,3.0,8.0,8.0,4.0
